date id ninfected nrecovered ndeceased
54 14 65 3455 34
54 30 1 21 1
54 9 14 1111 12
54 2 23 4835 49
54 21 48 1365 16
54 28 0 56 0
54 5 50 2177 21
54 23 24 536 5
54 27 7 58 0
54 7 108 5827 68
54 4 33 5226 50
54 1 111 2235 24
54 13 29 2194 23
54 16 12 303 2
54 17 4 117 1
54 18 24 350 5
54 3 14 4417 48
54 19 19 1073 9
54 20 310 10870 161
54 15 17 157 0
54 22 27 582 8
54 24 19 452 4
54 26 860 9798 148
55 31 73 353 2
55 29 51 375 2
55 12 18 410 8
55 11 79 2409 36
55 10 85 780 15
55 0 186 33745 305
55 25 7 41 0
55 6 38 519 8
55 8 44 1660 13
55 14 53 3497 34
55 30 3 21 1
55 9 11 1119 12
55 2 18 4851 49
55 21 37 1395 17
55 28 1 56 0
55 5 54 2204 21
55 23 21 549 5
55 27 16 63 0
55 7 92 5892 69
55 4 27 5249 51
55 1 111 2300 24
55 13 23 2215 23
55 16 11 309 2
55 17 10 117 1
55 18 25 365 5
55 3 16 4426 48
55 19 24 1087 9
55 20 292 11074 162
55 15 7 169 0
55 22 21 597 9
55 24 16 464 5
55 26 865 10418 152
56 31 60 405 4
56 29 49 411 2
56 12 10 422 8
56 11 82 2458 36
56 10 82 828 15
56 0 180 33849 305
56 25 11 44 0
56 6 29 545 8
56 8 63 1683 13
56 14 60 3527 34
56 30 2 22 1
56 9 10 1126 12
56 2 18 4862 49
56 21 40 1417 17
56 28 1 56 0
56 5 44 2237 21
56 23 23 565 5
56 27 16 74 0
56 7 75 5953 69
56 4 31 5263 51
56 1 109 2366 24
56 13 31 2226 23
56 16 6 316 2
56 17 7 123 1
56 18 19 381 5
56 3 11 4435 48
56 19 26 1104 10
56 20 272 11274 164
56 15 13 171 0
56 22 24 607 9
56 24 18 473 5
56 26 942 11027 166
57 31 53 449 4
57 29 42 441 2
57 12 9 429 8
57 11 58 2519 36
57 10 80 882 15
57 0 180 33949 305
57 25 10 50 0
57 6 46 560 8
57 8 61 1716 13
57 14 51 3563 34
57 30 8 23 1
57 9 13 1131 12
57 2 18 4872 49
57 21 37 1440 18
57 28 0 57 0
57 5 53 2262 22
57 23 20 582 5
57 27 33 83 0
57 7 61 6004 70
57 4 37 5285 51
57 1 111 2424 24
57 13 32 2246 24
57 16 11 320 2
57 17 7 125 1
57 18 21 395 5
57 3 17 4439 49
57 19 27 1118 10
57 20 253 11455 164
57 15 15 177 0
57 22 24 619 9
57 24 20 481 5
57 26 916 11691 174
58 31 74 482 5
58 29 57 467 2
58 12 15 433 8
58 11 38 2559 36
58 10 92 927 15
58 0 140 34053 308
58 25 13 55 0
58 6 44 587 8
58 8 60 1752 13
58 14 45 3599 34
58 30 10 26 1
58 9 7 1141 12
58 2 28 4881 49
58 21 30 1465 18
58 28 0 57 0
58 5 64 2290 22
58 23 18 594 5
58 27 20 107 1
58 7 64 6041 70
58 4 50 5305 51
58 1 109 2492 24
58 13 40 2266 24
58 16 11 326 2
58 17 8 126 2
58 18 13 411 6
58 3 13 4449 49
58 19 40 1130 10
58 20 242 11619 165
58 15 13 187 0
58 22 29 630 9
58 24 25 495 5
58 26 949 12332 182
59 31 47 535 6
59 29 44 509 2
59 12 11 442 8
59 11 51 2576 36
59 10 87 983 15
59 0 132 34128 308
59 25 12 64 0
59 6 48 615 8
59 8 72 1779 14
59 14 79 3624 34
59 30 8 32 1
59 9 7 1145 12
59 2 39 4897 49
59 21 31 1481 18
59 28 1 57 0
59 5 63 2322 23
59 23 40 604 5
59 27 19 118 1
59 7 58 6077 70
59 4 46 5333 51
59 1 123 2552 24
59 13 42 2293 24
59 16 17 333 2
59 17 5 132 2
59 18 12 419 6
59 3 9 4461 49
59 19 39 1153 10
59 20 218 11780 167
59 15 17 192 0
59 22 32 647 9
59 24 26 508 5
59 26 899 13005 190
60 31 48 567 6
60 29 48 534 2
60 12 10 450 8
60 11 55 2606 36
60 10 95 1024 15
60 0 138 34200 310
60 25 5 74 0
60 6 48 643 8
60 8 75 1815 14
60 14 84 3664 34
60 30 15 37 1
60 9 7 1150 12
60 2 44 4918 49
60 21 22 1501 18
60 28 1 58 0
60 5 61 2357 23
60 23 28 634 5
60 27 13 134 1
60 7 42 6115 70
60 4 36 5364 51
60 1 114 2627 25
60 13 55 2320 24
60 16 18 343 2
60 17 6 134 2
60 18 15 424 6
60 3 13 4465 49
60 19 32 1178 10
60 20 224 11920 168
60 15 14 203 1
60 22 28 669 9
60 24 22 521 5
60 26 934 13629 197
61 31 42 596 6
61 29 68 562 3
61 12 4 459 8
61 11 50 2638 36
61 10 79 1080 16
61 0 142 34279 312
61 25 5 78 0
61 6 52 668 8
61 8 80 1863 14
61 14 75 3726 34
61 30 20 44 1
61 9 13 1154 12
61 2 37 4941 50
61 21 32 1515 18
61 28 0 59 0
61 5 44 2390 23
61 23 42 649 6
61 27 25 144 1
61 7 37 6143 70
61 4 44 5381 51
61 1 140 2688 26
61 13 67 2351 24
61 16 13 354 2
61 17 2 139 2
61 18 9 434 6
61 3 21 4471 49
61 19 34 1198 10
61 20 203 12067 169
61 15 21 210 1
61 22 29 686 9
61 24 18 533 5
61 26 837 14309 204
62 31 50 623 6
62 29 76 602 3
62 12 5 463 8
62 11 45 2667 36
62 10 92 1124 19
62 0 157 34359 315
62 25 3 81 0
62 6 51 698 9
62 8 68 1917 15
62 14 72 3778 34
62 30 16 58 1
62 9 14 1165 12
62 2 37 4965 50
62 21 34 1533 18
62 28 0 59 0
62 5 63 2413 23
62 23 39 677 6
62 27 40 156 1
62 7 44 6156 70
62 4 24 5411 51
62 1 116 2773 26
62 13 58 2394 24
62 16 18 363 2
62 17 7 139 2
62 18 20 440 6
62 3 21 4478 49
62 19 25 1222 11
62 20 187 12195 173
62 15 16 222 1
62 22 36 703 10
62 24 17 543 5
62 26 874 14901 214
63 31 42 660 6
63 29 85 645 4
63 12 8 466 8
63 11 52 2691 36
63 10 78 1177 20
63 0 157 34447 315
63 25 9 81 0
63 6 58 731 9
63 8 86 1954 16
63 14 61 3825 34
63 30 8 71 1
63 9 12 1174 12
63 2 47 4983 50
63 21 44 1550 18
63 28 0 59 0
63 5 58 2448 23
63 23 41 704 6
63 27 53 176 1
63 7 42 6181 70
63 4 32 5420 51
63 1 126 2836 26
63 13 53 2429 24
63 16 22 373 2
63 17 5 143 2
63 18 11 453 6
63 3 16 4488 49
63 19 22 1234 11
63 20 173 12321 175
63 15 13 231 1
63 22 38 722 10
63 24 20 552 5
63 26 829 15520 226
64 31 42 689 6
64 29 108 692 4
64 12 7 472 8
64 11 48 2722 36
64 10 59 1223 20
64 0 143 34533 316
64 25 1 90 0
64 6 66 766 9
64 8 94 2003 16
64 14 63 3862 34
64 30 11 78 1
64 9 13 1182 12
64 2 49 5005 50
64 21 50 1569 18
64 28 0 59 0
64 5 77 2475 23
64 23 36 727 6
64 27 46 212 1
64 7 63 6207 70
64 4 25 5440 51
64 1 100 2907 26
64 13 45 2462 24
64 16 15 389 2
64 17 5 148 2
64 18 21 456 6
64 3 12 4500 49
64 19 12 1252 11
64 20 146 12438 176
64 15 10 240 1
64 22 29 748 10
64 24 22 564 5
64 26 883 16105 230
65 31 52 716 6
65 29 115 755 5
65 12 9 477 8
65 11 43 2748 36
65 10 65 1261 21
65 0 165 34607 318
65 25 0 91 0
65 6 71 805 10
65 8 68 2064 16
65 14 56 3904 35
65 30 5 86 1
65 9 13 1190 12
65 2 45 5032 50
65 21 36 1600 19
65 28 0 59 0
65 5 73 2521 23
65 23 46 752 7
65 27 55 236 1
65 7 62 6242 70
65 4 38 5451 51
65 1 114 2959 26
65 13 46 2493 24
65 16 14 400 2
65 17 4 150 2
65 18 18 470 6
65 3 17 4507 49
65 19 7 1263 11
65 20 142 12535 176
65 15 11 248 1
65 22 27 765 10
65 24 20 579 5
65 26 834 16730 239
66 31 60 756 7
66 29 117 835 5
66 12 5 483 8
66 11 47 2776 36
66 10 64 1299 21
66 0 164 34703 318
66 25 0 91 0
66 6 66 845 10
66 8 65 2110 16
66 14 67 3942 35
66 30 11 88 1
66 9 5 1200 12
66 2 44 5060 50
66 21 36 1625 19
66 28 0 59 0
66 5 71 2561 24
66 23 35 786 7
66 27 47 277 1
66 7 64 6286 71
66 4 34 5471 51
66 1 95 3034 26
66 13 46 2521 24
66 16 10 406 2
66 17 2 153 2
66 18 19 482 6
66 3 10 4519 49
66 19 7 1268 11
66 20 122 12626 178
66 15 5 255 1
66 22 21 781 10
66 24 22 590 5
66 26 839 17344 246
67 31 52 792 8
67 29 109 907 6
67 12 7 486 8
67 11 62 2804 36
67 10 61 1339 22
67 0 176 34793 320
67 25 0 91 0
67 6 84 883 11
67 8 62 2156 16
67 14 54 3986 36
67 30 7 95 1
67 9 8 1202 12
67 2 41 5086 50
67 21 32 1648 19
67 28 0 59 0
67 5 75 2606 24
67 23 37 812 7
67 27 45 307 1
67 7 67 6324 71
67 4 35 5493 51
67 1 99 3101 26
67 13 37 2553 25
67 16 10 413 2
67 17 4 153 2
67 18 29 492 6
67 3 16 4523 49
67 19 13 1272 11
67 20 120 12708 179
67 15 10 257 1
67 22 32 798 10
67 24 18 601 5
67 26 873 17940 255
68 31 76 827 8
68 29 100 971 9
68 12 7 492 8
68 11 57 2838 36
68 10 48 1379 22
68 0 177 34904 320
68 25 4 91 0
68 6 69 932 12
68 8 92 2190 17
68 14 56 4017 38
68 30 9 100 1
68 9 7 1208 12
68 2 45 5106 51
68 21 38 1667 19
68 28 0 59 0
68 5 68 2650 24
68 23 39 836 7
68 27 47 334 3
68 7 61 6360 72
68 4 25 5519 51
68 1 108 3159 28
68 13 27 2578 25
68 16 8 418 2
68 17 4 155 2
68 18 28 512 6
68 3 10 4533 49
68 19 5 1282 11
68 20 112 12786 179
68 15 7 263 1
68 22 31 822 10
68 24 14 613 5
68 26 851 18544 260
69 31 79 875 9
69 29 91 1043 10
69 12 6 497 9
69 11 67 2868 36
69 10 64 1405 23
69 0 161 35002 321
69 25 1 94 0
69 6 66 975 12
69 8 89 2239 17
69 14 47 4053 38
69 30 14 106 1
69 9 0 1215 12
69 2 50 5134 51
69 21 50 1685 19
69 28 1 59 0
69 5 59 2690 25
69 23 48 854 7
69 27 46 364 3
69 7 55 6397 72
69 4 25 5533 51
69 1 94 3226 28
69 13 47 2590 25
69 16 7 423 2
69 17 5 157 2
69 18 26 530 6
69 3 7 4539 49
69 19 4 1285 11
69 20 110 12864 179
69 15 8 266 1
69 22 54 836 10
69 24 15 620 5
69 26 844 19161 266
70 31 64 926 9
70 29 84 1105 10
70 12 1 502 9
70 11 57 2914 36
70 10 50 1447 23
70 0 152 35096 324
70 25 6 94 0
70 6 67 1019 12
70 8 107 2290 18
70 14 44 4084 39
70 30 11 113 1
70 9 0 1215 12
70 2 50 5164 52
70 21 47 1714 19
70 28 2 59 0
70 5 47 2728 25
70 23 43 885 7
70 27 31 392 3
70 7 40 6434 72
70 4 28 5547 51
70 1 107 3282 29
70 13 37 2622 25
70 16 12 426 2
70 17 5 160 2
70 18 39 548 6
70 3 8 4542 49
70 19 4 1287 11
70 20 121 12927 182
70 15 17 270 1
70 22 51 866 10
70 24 9 631 5
70 26 873 19753 274
71 31 65 970 9
71 29 94 1160 11
71 12 2 503 9
71 11 66 2947 36
71 10 57 1475 23
71 0 171 35188 324
71 25 12 96 0
71 6 68 1062 12
71 8 115 2353 18
71 14 43 4112 39
71 30 8 120 1
71 9 2 1215 12
71 2 52 5187 52
71 21 52 1740 19
71 28 4 59 0
71 5 51 2760 25
71 23 50 910 8
71 27 16 418 3
71 7 41 6461 72
71 4 21 5562 52
71 1 89 3350 29
71 13 36 2647 25
71 16 6 434 2
71 17 10 163 2
71 18 22 576 7
71 3 9 4545 49
71 19 1 1291 11
71 20 118 13001 182
71 15 22 279 1
71 22 27 907 10
71 24 12 638 5
71 26 845 20383 281
72 31 65 1019 9
72 29 84 1224 13
72 12 2 505 9
72 11 70 2978 36
72 10 61 1504 23
72 0 161 35292 325
72 25 6 105 0
72 6 65 1103 12
72 8 133 2423 19
72 14 36 4138 39
72 30 4 126 1
72 9 4 1215 12
72 2 43 5217 52
72 21 53 1774 19
72 28 5 60 0
72 5 55 2787 25
72 23 58 942 8
72 27 36 431 3
72 7 40 6483 72
72 4 33 5574 52
72 1 104 3406 29
72 13 42 2669 25
72 16 6 437 2
72 17 11 169 2
72 18 29 586 7
72 3 9 4552 49
72 19 1 1292 11
72 20 105 13078 183
72 15 24 291 1
72 22 29 925 10
72 24 22 642 5
72 26 827 20986 292
73 31 51 1066 11
73 29 96 1279 13
73 12 7 506 9
73 11 73 3012 36
73 10 56 1539 24
73 0 170 35379 325
73 25 10 108 0
73 6 58 1145 12
73 8 138 2502 20
73 14 48 4161 40
73 30 2 129 1
73 9 2 1219 12
73 2 62 5235 52
73 21 51 1809 19
73 28 6 64 0
73 5 45 2820 25
73 23 60 977 8
73 27 26 452 3
73 7 43 6501 72
73 4 36 5586 52
73 1 95 3462 32
73 13 37 2696 25
73 16 6 440 2
73 17 6 177 2
73 18 21 601 7
73 3 16 4556 49
73 19 1 1293 11
73 20 96 13146 184
73 15 18 307 1
73 22 26 944 10
73 24 29 651 5
73 26 824 21581 298
74 31 60 1101 11
74 29 81 1351 14
74 12 8 508 9
74 11 70 3055 37
74 10 61 1573 24
74 0 151 35482 326
74 25 6 115 0
74 6 47 1181 12
74 8 127 2585 22
74 14 41 4194 40
74 30 5 129 1
74 9 2 1221 12
74 2 60 5274 52
74 21 54 1840 20
74 28 10 66 0
74 5 45 2847 25
74 23 55 1014 8
74 27 36 469 3
74 7 41 6529 72
74 4 26 5608 52
74 1 103 3516 32
74 13 50 2713 25
74 16 8 441 2
74 17 7 180 2
74 18 24 614 8
74 3 15 4564 49
74 19 1 1294 11
74 20 99 13199 185
74 15 24 315 1
74 22 29 961 10
74 24 28 669 5
74 26 823 22159 302
75 31 55 1143 11
75 29 95 1406 14
75 12 8 513 9
75 11 88 3093 37
75 10 42 1611 25
75 0 160 35571 326
75 25 3 121 0
75 6 48 1206 12
75 8 127 2661 23
75 14 39 4220 41
75 30 8 131 1
75 9 0 1223 12
75 2 78 5305 52
75 21 77 1866 20
75 28 13 69 0
75 5 45 2874 25
75 23 59 1050 8
75 27 30 495 3
75 7 37 6548 72
75 4 28 5625 52
75 1 84 3577 33
75 13 42 2748 25
75 16 3 447 2
75 17 7 184 2
75 18 26 626 9
75 3 22 4567 49
75 19 0 1295 11
75 20 89 13260 185
75 15 50 325 1
75 22 27 982 11
75 24 28 684 5
75 26 787 22729 314
76 31 54 1180 12
76 29 110 1452 14
76 12 10 518 9
76 11 68 3150 38
76 10 46 1636 25
76 0 167 35658 327
76 25 3 122 0
76 6 46 1238 12
76 8 104 2744 24
76 14 42 4238 41
76 30 6 135 1
76 9 0 1223 12
76 2 72 5356 52
76 21 70 1904 20
76 28 7 80 1
76 5 49 2898 25
76 23 55 1083 8
76 27 37 512 3
76 7 36 6571 72
76 4 29 5640 53
76 1 82 3630 34
76 13 37 2771 25
76 16 2 449 2
76 17 9 186 2
76 18 29 641 9
76 3 14 4582 49
76 19 0 1295 11
76 20 76 13320 186
76 15 55 349 1
76 22 26 1000 11
76 24 24 701 5
76 26 837 23270 315
77 31 76 1216 12
77 29 105 1532 14
77 12 9 525 9
77 11 70 3192 39
77 10 40 1662 25
77 0 159 35749 329
77 25 4 123 0
77 6 57 1262 12
77 8 95 2808 26
77 14 34 4263 43
77 30 8 136 2
77 9 0 1223 12
77 2 84 5393 53
77 21 51 1944 20
77 28 13 86 1
77 5 76 2920 25
77 23 41 1123 9
77 27 44 539 3
77 7 36 6593 72
77 4 38 5651 53
77 1 90 3671 34
77 13 20 2800 25
77 16 3 451 2
77 17 7 194 2
77 18 34 657 10
77 3 20 4590 49
77 19 0 1295 11
77 20 85 13371 187
77 15 45 381 1
77 22 25 1019 11
77 24 24 717 5
77 26 775 23855 321
78 31 75 1263 14
78 29 117 1601 15
78 12 9 531 9
78 11 57 3239 39
78 10 41 1687 25
78 0 161 35836 330
78 25 5 125 0
78 6 39 1302 12
78 8 89 2872 26
78 14 46 4289 43
78 30 8 139 2
78 9 0 1223 12
78 2 63 5445 54
78 21 57 1981 20
78 28 11 96 1
78 5 61 2968 25
78 23 50 1149 9
78 27 47 568 3
78 7 26 6610 74
78 4 40 5676 53
78 1 76 3730 36
78 13 20 2813 25
78 16 6 453 2
78 17 5 198 2
78 18 40 677 10
78 3 17 4600 49
78 19 1 1295 11
78 20 61 13436 187
78 15 43 410 2
78 22 32 1032 12
78 24 18 735 5
78 26 801 24390 330
79 31 78 1309 14
79 29 129 1666 17
79 12 6 536 9
79 11 76 3268 39
79 10 45 1709 27
79 0 149 35930 331
79 25 1 129 0
79 6 53 1326 12
79 8 105 2918 26
79 14 48 4315 43
79 30 12 142 2
79 9 0 1223 12
79 2 76 5478 54
79 21 62 2015 21
79 28 11 102 2
79 5 56 3003 25
79 23 42 1180 9
79 27 35 606 4
79 7 27 6625 74
79 4 54 5697 53
79 1 63 3771 36
79 13 20 2826 25
79 16 5 456 2
79 17 1 202 2
79 18 38 705 10
79 3 20 4612 49
79 19 0 1296 11
79 20 77 13479 188
79 15 56 433 2
79 22 34 1053 12
79 24 11 749 5
79 26 793 24957 338
80 31 85 1358 15
80 29 117 1745 17
80 12 1 541 9
80 11 77 3316 39
80 10 29 1742 27
80 0 145 36011 331
80 25 2 129 0
80 6 59 1355 13
80 8 100 2978 27
80 14 55 4349 43
80 30 9 150 2
80 9 1 1223 12
80 2 70 5528 54
80 21 50 2054 21
80 28 6 109 2
80 5 63 3036 25
80 23 60 1207 9
80 27 40 628 4
80 7 37 6640 74
80 4 45 5734 54
80 1 54 3804 36
80 13 17 2838 25
80 16 4 458 2
80 17 0 203 2
80 18 23 737 11
80 3 20 4628 49
80 19 0 1296 11
80 20 92 13525 188
80 15 40 472 2
80 22 28 1070 12
80 24 4 758 5
80 26 799 25487 343
81 31 77 1413 15
81 29 121 1821 17
81 12 6 541 9
81 11 77 3368 39
81 10 38 1760 27
81 0 123 36088 333
81 25 4 130 0
81 6 65 1398 13
81 8 99 3040 28
81 14 40 4385 44
81 30 11 156 2
81 9 0 1224 12
81 2 73 5565 54
81 21 60 2082 21
81 28 5 114 2
81 5 86 3067 25
81 23 52 1252 9
81 27 43 655 4
81 7 26 6660 74
81 4 50 5768 54
81 1 43 3837 37
81 13 30 2845 26
81 16 5 460 2
81 17 0 203 2
81 18 42 749 11
81 3 20 4642 49
81 19 0 1296 11
81 20 69 13589 188
81 15 46 498 2
81 22 20 1087 13
81 24 8 761 5
81 26 756 26071 352
82 31 83 1456 16
82 29 137 1892 19
82 12 6 545 9
82 11 88 3412 40
82 10 36 1784 27
82 0 143 36150 334
82 25 6 130 0
82 6 49 1444 13
82 8 95 3097 28
82 14 48 4412 45
82 30 10 161 2
82 9 0 1224 12
82 2 69 5611 54
82 21 44 2124 21
82 28 2 119 2
82 5 91 3118 25
82 23 58 1285 9
82 27 36 681 4
82 7 21 6678 74
82 4 48 5797 56
82 1 47 3858 37
82 13 35 2864 26
82 16 3 463 2
82 17 3 203 2
82 18 49 773 11
82 3 23 4654 49
82 19 1 1296 11
82 20 86 13631 188
82 15 38 529 3
82 22 21 1099 13
82 24 17 765 5
82 26 768 26602 358
83 31 77 1511 16
83 29 93 1988 19
83 12 6 548 9
83 11 73 3468 40
83 10 31 1806 27
83 0 132 36236 334
83 25 7 133 0
83 6 55 1479 13
83 8 88 3162 28
83 14 52 4443 45
83 30 3 170 2
83 9 0 1224 12
83 2 67 5652 55
83 21 63 2141 21
83 28 2 120 2
83 5 85 3168 25
83 23 56 1324 9
83 27 27 703 4
83 7 18 6692 75
83 4 44 5826 56
83 1 45 3886 37
83 13 33 2884 26
83 16 4 464 2
83 17 5 205 2
83 18 60 804 11
83 3 27 4668 49
83 19 3 1296 11
83 20 67 13690 189
83 15 42 553 3
83 22 26 1111 13
83 24 13 777 6
83 26 771 27135 365
84 31 96 1557 16
84 29 85 2053 21
84 12 4 552 9
84 11 87 3516 40
84 10 24 1830 27
84 0 127 36315 335
84 25 7 137 0
84 6 52 1511 13
84 8 91 3217 28
84 14 42 4477 45
84 30 7 172 2
84 9 2 1224 12
84 2 72 5696 55
84 21 61 2175 21
84 28 3 121 2
84 5 76 3222 25
84 23 68 1358 9
84 27 23 721 4
84 7 30 6699 75
84 4 41 5853 56
84 1 57 3912 38
84 13 38 2904 26
84 16 2 467 2
84 17 2 210 2
84 18 50 842 12
84 3 16 4685 49
84 19 1 1298 11
84 20 82 13734 189
84 15 33 577 4
84 22 29 1124 13
84 24 13 786 6
84 26 812 27655 373
85 31 84 1611 16
85 29 75 2113 21
85 12 4 554 9
85 11 90 3557 40
85 10 21 1846 27
85 0 165 36382 335
85 25 4 142 0
85 6 39 1546 13
85 8 91 3276 28
85 14 28 4506 45
85 30 7 175 2
85 9 8 1225 12
85 2 83 5741 55
85 21 74 2207 21
85 28 2 123 2
85 5 75 3276 25
85 23 75 1394 10
85 27 26 736 4
85 7 22 6720 75
85 4 51 5878 57
85 1 62 3935 38
85 13 37 2927 26
85 16 0 468 3
85 17 2 211 2
85 18 43 879 12
85 3 12 4692 49
85 19 6 1298 11
85 20 78 13792 189
85 15 26 599 4
85 22 32 1139 13
85 24 14 796 6
85 26 768 28205 382
86 31 83 1664 16
86 29 74 2159 21
86 12 4 555 9
86 11 72 3615 42
86 10 20 1860 27
86 0 176 36476 336
86 25 5 146 0
86 6 49 1566 13
86 8 106 3328 28
86 14 25 4526 45
86 30 4 182 2
86 9 12 1229 12
86 2 71 5794 56
86 21 75 2245 22
86 28 0 125 2
86 5 68 3320 26
86 23 48 1447 11
86 27 21 753 4
86 7 31 6732 75
86 4 45 5911 57
86 1 56 3970 38
86 13 43 2950 26
86 16 0 468 3
86 17 3 212 2
86 18 37 914 12
86 3 19 4701 49
86 19 8 1300 11
86 20 87 13836 190
86 15 24 615 4
86 22 40 1156 13
86 24 16 804 6
86 26 785 28724 389
87 31 112 1714 17
87 29 70 2209 21
87 12 3 559 9
87 11 74 3667 42
87 10 16 1873 27
87 0 167 36583 336
87 25 5 149 1
87 6 39 1599 13
87 8 77 3396 28
87 14 23 4539 45
87 30 5 185 2
87 9 6 1238 12
87 2 59 5833 57
87 21 86 2290 22
87 28 0 125 2
87 5 80 3356 26
87 23 57 1475 11
87 27 20 770 4
87 7 22 6753 75
87 4 39 5940 57
87 1 61 4005 38
87 13 34 2979 26
87 16 0 468 3
87 17 5 215 2
87 18 48 937 12
87 3 13 4709 49
87 19 3 1307 11
87 20 85 13892 190
87 15 26 630 4
87 22 35 1179 13
87 24 7 818 6
87 26 770 29267 395
88 31 122 1782 17
88 29 79 2254 22
88 12 3 561 9
88 11 75 3719 42
88 10 25 1879 27
88 0 158 36680 338
88 25 3 153 1
88 6 35 1623 13
88 8 121 3437 29
88 14 28 4548 45
88 30 9 187 2
88 9 2 1243 12
88 2 47 5871 57
88 21 95 2336 22
88 28 0 125 2
88 5 71 3408 29
88 23 65 1510 11
88 27 14 784 4
88 7 25 6765 76
88 4 34 5963 57
88 1 71 4030 38
88 13 27 3004 26
88 16 2 468 3
88 17 6 217 2
88 18 54 965 12
88 3 13 4715 49
88 19 6 1309 11
88 20 88 13946 191
88 15 30 645 4
88 22 42 1198 13
88 24 8 823 6
88 26 741 29814 403
89 31 124 1860 19
89 29 63 2306 23
89 12 4 563 9
89 11 77 3762 42
89 10 17 1895 27
89 0 157 36768 339
89 25 0 156 1
89 6 32 1646 13
89 8 110 3501 29
89 14 38 4560 46
89 30 5 191 2
89 9 0 1245 12
89 2 44 5902 57
89 21 96 2390 22
89 28 0 125 2
89 5 89 3449 29
89 23 69 1550 11
89 27 16 791 4
89 7 19 6780 77
89 4 40 5986 57
89 1 67 4071 38
89 13 32 3022 26
89 16 0 470 3
89 17 7 219 2
89 18 46 996 13
89 3 14 4720 49
89 19 9 1310 11
89 20 89 13997 191
89 15 30 663 4
89 22 38 1223 13
89 24 9 828 7
89 26 752 30321 412
90 31 115 1936 19
90 29 74 2346 23
90 12 4 565 9
90 11 74 3811 42
90 10 27 1902 27
90 0 129 36867 339
90 25 0 156 1
90 6 21 1667 13
90 8 109 3561 29
90 14 44 4576 47
90 30 4 193 2
90 9 1 1245 12
90 2 39 5928 58
90 21 89 2447 22
90 28 0 125 2
90 5 101 3493 30
90 23 79 1591 12
90 27 12 804 4
90 7 24 6791 78
90 4 36 6016 57
90 1 76 4114 38
90 13 31 3041 27
90 16 0 470 3
90 17 6 222 2
90 18 34 1036 15
90 3 13 4726 49
90 19 14 1313 11
90 20 78 14054 192
90 15 25 683 5
90 22 34 1243 13
90 24 7 835 7
90 26 721 30864 415
91 31 118 2014 19
91 29 62 2405 23
91 12 10 566 9
91 11 76 3854 42
91 10 24 1917 27
91 0 122 36944 340
91 25 1 156 1
91 6 16 1681 13
91 8 93 3630 29
91 14 37 4607 47
91 30 5 194 2
91 9 0 1246 12
91 2 38 5950 58
91 21 94 2502 22
91 28 0 125 2
91 5 117 3554 30
91 23 55 1642 13
91 27 24 813 4
91 7 24 6806 78
91 4 45 6038 57
91 1 76 4156 39
91 13 37 3058 27
91 16 1 470 3
91 17 5 225 2
91 18 44 1054 15
91 3 18 4735 49
91 19 19 1320 11
91 20 59 14115 192
91 15 21 701 6
91 22 31 1266 14
91 24 15 838 7
91 26 740 31373 420
92 31 124 2090 20
92 29 61 2445 25
92 12 12 571 9
92 11 78 3901 42
92 10 25 1933 28
92 0 130 37012 340
92 25 4 156 1
92 6 18 1693 13
92 8 81 3688 29
92 14 33 4633 48
92 30 4 197 2
92 9 0 1246 12
92 2 37 5971 58
92 21 90 2565 22
92 28 1 125 2
92 5 134 3620 30
92 23 58 1675 14
92 27 17 829 4
92 7 27 6823 78
92 4 45 6066 58
92 1 74 4204 40
92 13 36 3083 27
92 16 0 471 3
92 17 9 229 2
92 18 46 1083 15
92 3 21 4744 49
92 19 20 1329 11
92 20 66 14151 193
92 15 21 714 7
92 22 31 1285 14
92 24 7 850 7
92 26 695 31911 430
93 31 140 2173 20
93 29 49 2484 27
93 12 22 576 9
93 11 86 3951 42
93 10 32 1946 28
93 0 126 37087 341
93 25 8 157 1
93 6 28 1701 13
93 8 96 3738 29
93 14 29 4651 48
93 30 7 199 2
93 9 5 1246 12
93 2 32 5993 59
93 21 81 2627 22
93 28 1 125 2
93 5 145 3697 30
93 23 50 1712 14
93 27 20 841 4
93 7 27 6839 78
93 4 32 6095 59
93 1 77 4247 40
93 13 50 3102 28
93 16 3 471 3
93 17 8 235 2
93 18 55 1112 16
93 3 17 4755 50
93 19 19 1339 11
93 20 68 14194 193
93 15 26 724 7
93 22 37 1304 14
93 24 13 854 7
93 26 650 32419 432
94 31 150 2257 21
94 29 54 2520 27
94 12 26 587 9
94 11 93 4002 44
94 10 18 1969 28
94 0 127 37158 342
94 25 3 163 1
94 6 20 1720 13
94 8 90 3791 30
94 14 31 4668 49
94 30 2 204 2
94 9 12 1248 12
94 2 30 6012 59
94 21 88 2676 22
94 28 0 126 2
94 5 166 3770 30
94 23 31 1752 14
94 27 20 853 4
94 7 23 6856 78
94 4 32 6118 60
94 1 73 4297 40
94 13 44 3136 28
94 16 3 473 3
94 17 13 241 2
94 18 49 1145 17
94 3 16 4767 50
94 19 16 1351 11
94 20 64 14237 195
94 15 33 736 7
94 22 41 1326 14
94 24 11 861 7
94 26 615 32896 438
95 31 130 2352 22
95 29 52 2562 27
95 12 26 600 9
95 11 100 4057 45
95 10 22 1980 28
95 0 127 37221 344
95 25 1 165 1
95 6 25 1729 13
95 8 99 3847 32
95 14 26 4686 50
95 30 5 205 2
95 9 8 1254 12
95 2 36 6026 59
