virus_id virus source source_exposure_date rt
0 "covid 19" 1995 27 0
0 "covid 19" 5829 4 0
0 "covid 19" 5830 4 0
0 "covid 19" 4580 5 1
0 "covid 19" 5831 4 0
0 "covid 19" 1477 6 1
0 "covid 19" 8360 51 1
0 "covid 19" 5890 4 1
0 "covid 19" 5526 14 1
0 "covid 19" 8742 13 1
0 "covid 19" 6925 2 0
0 "covid 19" 5892 4 1
0 "covid 19" 583 19 1
0 "covid 19" 8741 13 1
0 "covid 19" 5893 4 1
0 "covid 19" 5439 23 1
0 "covid 19" 5894 4 1
0 "covid 19" 288 1 10
0 "covid 19" 5895 4 1
0 "covid 19" 6650 12 10
0 "covid 19" 3460 11 1
0 "covid 19" 3081 7 0
0 "covid 19" 7096 2 1
0 "covid 19" 6564 4 0
0 "covid 19" 5896 4 1
0 "covid 19" 5897 4 1
0 "covid 19" 5963 4 0
0 "covid 19" 8540 33 1
0 "covid 19" 2260 6 1
0 "covid 19" 1291 11 1
0 "covid 19" 5964 4 0
0 "covid 19" 5965 4 0
0 "covid 19" 4678 6 0
0 "covid 19" 5966 4 0
0 "covid 19" 2064 26 1
0 "covid 19" 2234 9 1
0 "covid 19" 6531 1 0
0 "covid 19" 5967 4 0
0 "covid 19" 5581 8 1
0 "covid 19" 6370 7 0
0 "covid 19" 5968 4 0
0 "covid 19" 4020 2 0
0 "covid 19" 5970 4 10
0 "covid 19" 2380 5 0
0 "covid 19" 6227 4 1
0 "covid 19" 3851 13 0
0 "covid 19" 6230 4 1
0 "covid 19" 1341 6 1
0 "covid 19" 3850 13 0
0 "covid 19" 4177 2 0
0 "covid 19" 6231 4 1
0 "covid 19" 3849 13 0
0 "covid 19" 4178 2 0
0 "covid 19" 1383 2 1
0 "covid 19" 6232 4 1
0 "covid 19" 954 12 0
0 "covid 19" 6235 4 1
0 "covid 19" 9222 10 0
0 "covid 19" 7503 3 0
0 "covid 19" 6340 4 0
0 "covid 19" 67 22 0
0 "covid 19" 9258 14 0
0 "covid 19" 3686 5 1
0 "covid 19" 1776 5 0
0 "covid 19" 8420 45 1
0 "covid 19" 6341 4 0
0 "covid 19" 5433 23 1
0 "covid 19" 6343 4 0
0 "covid 19" 5143 5 0
0 "covid 19" 4156 1 1
0 "covid 19" 6344 4 0
0 "covid 19" 2919 6 1
0 "covid 19" 6701 11 1
0 "covid 19" 6345 4 0
0 "covid 19" 6346 4 0
0 "covid 19" 1393 1 1
0 "covid 19" 6348 4 10
0 "covid 19" 2422 3 1
0 "covid 19" 6494 4 1
0 "covid 19" 5746 5 1
0 "covid 19" 6495 4 1
0 "covid 19" 2193 13 1
0 "covid 19" 6496 4 1
0 "covid 19" 8030 24 0
0 "covid 19" 7668 4 0
0 "covid 19" 6497 4 1
0 "covid 19" 1125 5 0
0 "covid 19" 7307 8 1
0 "covid 19" 1329 7 1
0 "covid 19" 6498 4 1
0 "covid 19" 4640 2 0
0 "covid 19" 1126 5 0
0 "covid 19" 9999 15 7
0 "covid 19" 6562 4 0
0 "covid 19" 336 6 0
0 "covid 19" 6352 5 0
0 "covid 19" 6563 4 0
0 "covid 19" 7930 14 0
0 "covid 19" 6565 4 0
0 "covid 19" 6566 4 0
0 "covid 19" 6567 4 0
0 "covid 19" 3059 5 0
0 "covid 19" 6568 4 0
0 "covid 19" 6649 12 0
0 "covid 19" 3459 11 1
0 "covid 19" 5905 3 1
0 "covid 19" 3082 7 0
0 "covid 19" 3601 4 0
0 "covid 19" 6569 4 0
0 "covid 19" 6763 4 1
0 "covid 19" 6764 4 1
0 "covid 19" 7229 4 10
0 "covid 19" 6767 4 1
0 "covid 19" 4285 1 0
0 "covid 19" 849 2 0
0 "covid 19" 1154 7 10
0 "covid 19" 2904 7 1
0 "covid 19" 3810 9 0
0 "covid 19" 6770 4 1
0 "covid 19" 8352 52 1
0 "covid 19" 6771 4 1
0 "covid 19" 6834 4 0
0 "covid 19" 5860 7 0
0 "covid 19" 2651 21 0
0 "covid 19" 6835 4 0
0 "covid 19" 6837 4 0
0 "covid 19" 6838 4 0
0 "covid 19" 7814 2 0
0 "covid 19" 6296 2 0
0 "covid 19" 2289 3 1
0 "covid 19" 4211 5 0
0 "covid 19" 478 20 10
0 "covid 19" 5865 7 0
0 "covid 19" 6839 4 0
0 "covid 19" 8507 36 1
0 "covid 19" 9067 6 1
0 "covid 19" 3174 7 1
0 "covid 19" 2333 1 0
0 "covid 19" 6840 4 0
0 "covid 19" 8517 35 1
0 "covid 19" 4856 6 1
0 "covid 19" 476 20 0
0 "covid 19" 1721 2 1
0 "covid 19" 6841 4 0
0 "covid 19" 1045 4 1
0 "covid 19" 9069 6 1
0 "covid 19" 1722 2 1
0 "covid 19" 2331 1 0
0 "covid 19" 6842 4 0
0 "covid 19" 4862 5 1
0 "covid 19" 6868 4 1
0 "covid 19" 1743 1 10
0 "covid 19" 7514 4 0
0 "covid 19" 6869 4 1
0 "covid 19" 3382 15 0
0 "covid 19" 4981 3 0
0 "covid 19" 9784 7 1
0 "covid 19" 6871 4 1
0 "covid 19" 6874 4 1
0 "covid 19" 4361 2 0
0 "covid 19" 7516 4 0
0 "covid 19" 6876 4 1
0 "covid 19" 6969 4 0
0 "covid 19" 6970 4 0
0 "covid 19" 8727 14 1
0 "covid 19" 7428 5 0
0 "covid 19" 1008 8 1
0 "covid 19" 6971 4 0
0 "covid 19" 6972 4 0
0 "covid 19" 9606 25 1
0 "covid 19" 4935 1 0
0 "covid 19" 6974 4 0
0 "covid 19" 6975 4 0
0 "covid 19" 9133 1 0
0 "covid 19" 6977 4 0
0 "covid 19" 9134 1 0
0 "covid 19" 6978 4 10
0 "covid 19" 9417 30 0
0 "covid 19" 9822 3 1
0 "covid 19" 7618 2 1
0 "covid 19" 7070 4 1
0 "covid 19" 9768 9 1
0 "covid 19" 7072 4 1
0 "covid 19" 8709 16 1
0 "covid 19" 7864 7 0
0 "covid 19" 7622 2 1
0 "covid 19" 7074 4 1
0 "covid 19" 5120 3 0
0 "covid 19" 2399 5 1
0 "covid 19" 2823 15 1
0 "covid 19" 6682 13 1
0 "covid 19" 5674 2 0
0 "covid 19" 7233 5 0
0 "covid 19" 7075 4 1
0 "covid 19" 7817 3 0
0 "covid 19" 4039 4 0
0 "covid 19" 7532 6 0
0 "covid 19" 9185 6 0
0 "covid 19" 7076 4 1
0 "covid 19" 222 6 1
0 "covid 19" 7077 4 1
0 "covid 19" 6595 7 0
0 "covid 19" 9830 3 1
0 "covid 19" 7078 4 1
0 "covid 19" 2470 3 0
0 "covid 19" 7079 4 1
0 "covid 19" 4471 8 0
0 "covid 19" 7227 4 0
0 "covid 19" 4993 5 0
0 "covid 19" 8945 8 0
0 "covid 19" 7458 2 1
0 "covid 19" 7228 4 0
0 "covid 19" 9282 16 0
0 "covid 19" 1347 6 1
0 "covid 19" 867 4 0
0 "covid 19" 6533 1 0
0 "covid 19" 7348 4 1
0 "covid 19" 5140 5 0
0 "covid 19" 7349 4 1
0 "covid 19" 8960 10 0
0 "covid 19" 869 4 0
0 "covid 19" 7350 4 1
0 "covid 19" 7352 4 1
0 "covid 19" 2600 16 0
0 "covid 19" 6822 2 0
0 "covid 19" 7354 4 1
0 "covid 19" 7036 8 1
0 "covid 19" 3669 6 1
0 "covid 19" 7417 4 0
0 "covid 19" 4532 10 1
0 "covid 19" 6477 6 1
0 "covid 19" 7420 4 0
0 "covid 19" 1656 8 1
0 "covid 19" 8499 37 1
0 "covid 19" 2797 18 1
0 "covid 19" 7421 4 0
0 "covid 19" 7423 4 0
0 "covid 19" 8911 5 0
0 "covid 19" 7596 5 1
0 "covid 19" 7425 4 0
0 "covid 19" 9253 13 0
0 "covid 19" 5550 12 1
0 "covid 19" 2256 7 1
0 "covid 19" 7436 4 0
0 "covid 19" 7438 4 1
0 "covid 19" 7299 9 1
0 "covid 19" 7439 4 1
0 "covid 19" 8602 27 1
0 "covid 19" 9062 7 1
0 "covid 19" 7441 4 1
0 "covid 19" 1318 8 1
0 "covid 19" 7442 4 1
0 "covid 19" 7443 4 1
0 "covid 19" 6207 6 1
0 "covid 19" 5869 7 0
0 "covid 19" 6843 4 10
0 "covid 19" 1006 8 1
0 "covid 19" 4247 3 1
0 "covid 19" 7509 4 0
0 "covid 19" 7463 2 1
0 "covid 19" 3515 6 1
0 "covid 19" 7510 4 0
0 "covid 19" 7511 4 0
0 "covid 19" 7512 4 0
0 "covid 19" 6530 0 20
0 "covid 19" 9808 5 1
0 "covid 19" 4762 14 0
0 "covid 19" 7513 4 0
0 "covid 19" 4982 3 10
0 "covid 19" 9783 7 1
0 "covid 19" 2673 23 0
0 "covid 19" 4254 2 1
0 "covid 19" 7518 4 10
0 "covid 19" 7598 4 1
0 "covid 19" 159 12 1
0 "covid 19" 7551 8 0
0 "covid 19" 6214 6 1
0 "covid 19" 4559 7 1
0 "covid 19" 7601 4 1
0 "covid 19" 3028 2 0
0 "covid 19" 7602 4 1
0 "covid 19" 7603 4 1
0 "covid 19" 2696 26 0
0 "covid 19" 6268 1 0
0 "covid 19" 7332 6 1
0 "covid 19" 8799 7 1
0 "covid 19" 9063 7 1
0 "covid 19" 1260 14 1
0 "covid 19" 7605 4 1
0 "covid 19" 611 16 1
0 "covid 19" 2500 6 0
0 "covid 19" 8027 24 0
0 "covid 19" 7669 4 0
0 "covid 19" 8028 24 0
0 "covid 19" 7670 4 0
0 "covid 19" 7672 4 0
0 "covid 19" 7708 4 1
0 "covid 19" 4224 5 1
0 "covid 19" 7709 4 1
0 "covid 19" 2738 24 1
0 "covid 19" 7710 4 1
0 "covid 19" 363 9 0
0 "covid 19" 4222 5 0
0 "covid 19" 7711 4 1
0 "covid 19" 7712 4 1
0 "covid 19" 5210 12 0
0 "covid 19" 7713 4 1
0 "covid 19" 2735 24 1
0 "covid 19" 7715 4 1
0 "covid 19" 7422 4 0
0 "covid 19" 7830 4 0
0 "covid 19" 6505 3 1
0 "covid 19" 7831 4 0
0 "covid 19" 131 15 1
0 "covid 19" 6285 2 0
0 "covid 19" 7832 4 0
0 "covid 19" 1467 7 0
0 "covid 19" 6661 14 0
0 "covid 19" 7834 4 0
0 "covid 19" 7835 4 0
0 "covid 19" 1145 7 0
0 "covid 19" 7836 4 10
0 "covid 19" 5947 2 0
0 "covid 19" 7748 1 0
0 "covid 19" 9164 4 0
0 "covid 19" 8828 4 1
0 "covid 19" 8829 4 1
0 "covid 19" 775 1 0
0 "covid 19" 8830 4 1
0 "covid 19" 8832 4 1
0 "covid 19" 1992 26 0
0 "covid 19" 8835 4 1
0 "covid 19" 9749 11 1
0 "covid 19" 8898 4 0
0 "covid 19" 9656 20 1
0 "covid 19" 1427 3 0
0 "covid 19" 8899 4 0
0 "covid 19" 8900 4 0
0 "covid 19" 8984 12 0
0 "covid 19" 1330 7 1
0 "covid 19" 5331 24 0
0 "covid 19" 848 2 0
0 "covid 19" 8901 4 0
0 "covid 19" 8904 4 0
0 "covid 19" 7247 6 0
0 "covid 19" 219 6 1
0 "covid 19" 8907 4 10
0 "covid 19" 9086 4 1
0 "covid 19" 2028 29 0
0 "covid 19" 9087 4 1
0 "covid 19" 9089 4 1
0 "covid 19" 2249 7 1
0 "covid 19" 5845 6 0
0 "covid 19" 546 23 1
0 "covid 19" 4895 2 1
0 "covid 19" 9090 4 1
0 "covid 19" 3818 9 10
0 "covid 19" 3239 1 0
0 "covid 19" 9091 4 1
0 "covid 19" 9092 4 1
0 "covid 19" 9910 6 0
0 "covid 19" 3816 9 0
0 "covid 19" 9093 4 1
0 "covid 19" 6434 10 1
0 "covid 19" 9094 4 1
0 "covid 19" 3100 9 0
0 "covid 19" 1068 2 1
0 "covid 19" 9157 4 0
0 "covid 19" 1069 2 1
0 "covid 19" 9158 4 0
0 "covid 19" 8703 17 1
0 "covid 19" 9159 4 0
0 "covid 19" 8325 53 0
0 "covid 19" 9160 4 0
0 "covid 19" 6326 2 0
0 "covid 19" 7434 5 0
0 "covid 19" 9166 4 10
0 "covid 19" 9812 4 1
0 "covid 19" 7567 7 1
0 "covid 19" 9813 4 1
0 "covid 19" 3189 5 1
0 "covid 19" 9814 4 1
0 "covid 19" 7187 1 1
0 "covid 19" 9815 4 1
0 "covid 19" 467 19 0
0 "covid 19" 9817 4 1
0 "covid 19" 7308 8 1
0 "covid 19" 5744 5 1
0 "covid 19" 9883 4 0
0 "covid 19" 5542 12 1
0 "covid 19" 6753 5 1
0 "covid 19" 8781 9 1
0 "covid 19" 7845 5 0
0 "covid 19" 1449 6 0
0 "covid 19" 9888 4 0
0 "covid 19" 9889 4 0
0 "covid 19" 9793 6 1
0 "covid 19" 9890 4 0
0 "covid 19" 8192 40 0
0 "covid 19" 7999 21 0
0 "covid 19" 659 11 1
0 "covid 19" 1447 5 0
0 "covid 19" 9673 18 1
0 "covid 19" 4419 3 0
0 "covid 19" 3619 5 10
0 "covid 19" 9499 36 1
0 "covid 19" 9891 4 0
0 "covid 19" 6420 11 0
0 "covid 19" 9892 4 10
0 "covid 19" 228 5 1
0 "covid 19" 229 5 1
0 "covid 19" 6042 12 0
0 "covid 19" 231 5 1
0 "covid 19" 6454 8 1
0 "covid 19" 2921 5 1
0 "covid 19" 1257 15 1
0 "covid 19" 4685 7 0
0 "covid 19" 3084 8 0
0 "covid 19" 234 5 1
0 "covid 19" 8825 5 1
0 "covid 19" 3083 7 10
0 "covid 19" 235 5 1
0 "covid 19" 237 5 1
0 "covid 19" 9962 11 10
0 "covid 19" 6016 9 0
0 "covid 19" 5863 7 0
0 "covid 19" 319 5 0
0 "covid 19" 4867 5 1
0 "covid 19" 322 5 0
0 "covid 19" 324 5 0
0 "covid 19" 7444 4 1
0 "covid 19" 325 5 0
0 "covid 19" 1791 6 0
0 "covid 19" 719 5 1
0 "covid 19" 6456 8 1
0 "covid 19" 720 5 1
0 "covid 19" 6455 8 1
0 "covid 19" 3761 4 0
0 "covid 19" 721 5 1
0 "covid 19" 723 5 1
0 "covid 19" 6786 2 1
0 "covid 19" 4168 1 0
0 "covid 19" 724 5 1
0 "covid 19" 9807 5 1
0 "covid 19" 2816 16 1
0 "covid 19" 2225 10 1
0 "covid 19" 878 5 0
0 "covid 19" 1290 11 1
0 "covid 19" 7569 7 1
0 "covid 19" 879 5 0
0 "covid 19" 9431 31 0
0 "covid 19" 880 5 0
0 "covid 19" 881 5 0
0 "covid 19" 7135 1 0
0 "covid 19" 4665 5 0
0 "covid 19" 8090 30 0
0 "covid 19" 882 5 0
0 "covid 19" 883 5 0
0 "covid 19" 5104 1 0
0 "covid 19" 884 5 0
0 "covid 19" 1305 10 1
0 "covid 19" 5765 3 1
0 "covid 19" 1034 5 1
0 "covid 19" 2559 12 0
0 "covid 19" 5703 5 0
0 "covid 19" 9769 9 1
0 "covid 19" 1605 7 10
0 "covid 19" 1038 5 1
0 "covid 19" 7496 2 0
0 "covid 19" 4438 5 0
0 "covid 19" 1039 5 1
0 "covid 19" 1040 5 1
0 "covid 19" 3373 14 0
0 "covid 19" 1041 5 1
0 "covid 19" 1439 5 0
0 "covid 19" 3374 14 0
0 "covid 19" 1042 5 1
0 "covid 19" 1440 5 0
0 "covid 19" 1128 5 0
0 "covid 19" 1129 5 0
0 "covid 19" 1131 5 0
0 "covid 19" 1132 5 0
0 "covid 19" 7090 2 1
0 "covid 19" 1133 5 0
0 "covid 19" 9476 35 10
0 "covid 19" 5720 6 0
0 "covid 19" 1350 5 1
0 "covid 19" 154 13 1
0 "covid 19" 2396 5 0
0 "covid 19" 1355 5 1
0 "covid 19" 1356 5 1
0 "covid 19" 7875 8 0
0 "covid 19" 7373 2 1
0 "covid 19" 1357 5 1
0 "covid 19" 1918 19 0
0 "covid 19" 1442 5 0
0 "covid 19" 1443 5 0
0 "covid 19" 1690 5 1
0 "covid 19" 4447 6 0
0 "covid 19" 1444 5 0
0 "covid 19" 8000 21 0
0 "covid 19" 1448 5 10
0 "covid 19" 5587 8 1
0 "covid 19" 4898 2 1
0 "covid 19" 1486 5 1
0 "covid 19" 2966 1 1
0 "covid 19" 1488 5 1
0 "covid 19" 1489 5 1
0 "covid 19" 1869 14 0
0 "covid 19" 1493 5 1
0 "covid 19" 7604 4 1
0 "covid 19" 1580 5 0
0 "covid 19" 1581 5 0
0 "covid 19" 1582 5 0
0 "covid 19" 1583 5 0
0 "covid 19" 7956 16 10
0 "covid 19" 6695 11 1
0 "covid 19" 1585 5 10
0 "covid 19" 5774 2 1
0 "covid 19" 1686 5 1
0 "covid 19" 1688 5 1
0 "covid 19" 5366 27 0
0 "covid 19" 508 23 10
0 "covid 19" 8932 7 0
0 "covid 19" 1035 5 1
0 "covid 19" 1692 5 1
0 "covid 19" 1774 5 0
0 "covid 19" 9884 4 0
0 "covid 19" 7850 6 0
0 "covid 19" 8118 33 0
0 "covid 19" 6281 2 0
0 "covid 19" 3506 7 1
0 "covid 19" 9257 14 0
0 "covid 19" 7226 4 0
0 "covid 19" 1777 5 0
0 "covid 19" 6028 10 0
0 "covid 19" 1778 5 0
0 "covid 19" 1424 3 0
0 "covid 19" 8928 7 0
0 "covid 19" 1779 5 0
0 "covid 19" 9757 10 1
0 "covid 19" 8922 6 0
0 "covid 19" 1159 8 0
0 "covid 19" 3004 1 1
0 "covid 19" 1781 5 0
0 "covid 19" 7066 5 1
0 "covid 19" 1783 5 10
0 "covid 19" 5959 3 0
0 "covid 19" 5983 6 0
0 "covid 19" 2268 5 1
0 "covid 19" 7776 2 0
0 "covid 19" 2269 5 1
0 "covid 19" 3712 2 1
0 "covid 19" 4619 1 1
0 "covid 19" 2270 5 1
0 "covid 19" 7059 6 1
0 "covid 19" 7738 1 1
0 "covid 19" 2272 5 1
0 "covid 19" 2273 5 1
0 "covid 19" 9426 30 10
0 "covid 19" 101 18 1
0 "covid 19" 6893 2 1
0 "covid 19" 2276 5 1
0 "covid 19" 8233 44 0
0 "covid 19" 232 5 1
0 "covid 19" 2379 5 0
0 "covid 19" 117 17 1
0 "covid 19" 2383 5 0
0 "covid 19" 2385 5 0
0 "covid 19" 8711 16 1
0 "covid 19" 3469 10 1
0 "covid 19" 5023 8 0
0 "covid 19" 9899 5 0
0 "covid 19" 2394 5 0
0 "covid 19" 7582 6 1
0 "covid 19" 5598 7 1
0 "covid 19" 2401 5 1
0 "covid 19" 2402 5 1
0 "covid 19" 2486 5 0
0 "covid 19" 2487 5 0
0 "covid 19" 9361 24 0
0 "covid 19" 4075 4 1
0 "covid 19" 2488 5 0
0 "covid 19" 2489 5 0
0 "covid 19" 8057 27 0
0 "covid 19" 2491 5 0
0 "covid 19" 2492 5 0
0 "covid 19" 8897 3 10
0 "covid 19" 2242 8 1
0 "covid 19" 2493 5 0
0 "covid 19" 3599 3 10
0 "covid 19" 2494 5 10
0 "covid 19" 5416 25 1
0 "covid 19" 8823 5 1
0 "covid 19" 7387 1 0
0 "covid 19" 2924 5 1
0 "covid 19" 7800 1 0
0 "covid 19" 1457 6 0
0 "covid 19" 3321 9 0
0 "covid 19" 2368 3 10
0 "covid 19" 2926 5 1
0 "covid 19" 2929 5 1
0 "covid 19" 2506 7 0
0 "covid 19" 3055 5 0
0 "covid 19" 6681 13 1
0 "covid 19" 7232 5 0
0 "covid 19" 3056 5 0
0 "covid 19" 8866 1 1
0 "covid 19" 3061 5 0
0 "covid 19" 6736 7 1
0 "covid 19" 3063 5 10
0 "covid 19" 6506 3 1
0 "covid 19" 707 7 1
0 "covid 19" 3192 5 1
0 "covid 19" 3280 5 0
0 "covid 19" 8678 19 1
0 "covid 19" 3281 5 0
0 "covid 19" 5346 25 0
0 "covid 19" 201 8 1
0 "covid 19" 3282 5 0
0 "covid 19" 3285 5 0
0 "covid 19" 635 14 1
0 "covid 19" 3672 6 1
0 "covid 19" 2310 1 1
0 "covid 19" 8919 6 0
0 "covid 19" 1903 17 10
0 "covid 19" 9775 8 1
0 "covid 19" 7571 7 1
0 "covid 19" 9562 29 1
0 "covid 19" 3286 5 0
0 "covid 19" 7236 5 0
0 "covid 19" 8920 6 0
0 "covid 19" 2761 21 1
0 "covid 19" 9764 9 1
0 "covid 19" 3519 5 1
0 "covid 19" 7270 9 0
0 "covid 19" 5574 9 1
0 "covid 19" 3520 5 1
0 "covid 19" 6297 2 1
0 "covid 19" 7813 2 0
0 "covid 19" 3521 5 1
0 "covid 19" 3522 5 1
0 "covid 19" 9422 30 0
0 "covid 19" 3524 5 1
0 "covid 19" 5460 21 1
0 "covid 19" 3525 5 1
0 "covid 19" 7808 2 0
0 "covid 19" 3526 5 1
0 "covid 19" 3611 5 0
0 "covid 19" 2632 19 0
0 "covid 19" 4686 7 0
0 "covid 19" 7427 5 0
0 "covid 19" 3612 5 0
0 "covid 19" 1853 12 10
0 "covid 19" 6879 3 1
0 "covid 19" 3615 5 0
0 "covid 19" 3291 6 0
0 "covid 19" 3616 5 0
0 "covid 19" 1267 14 1
0 "covid 19" 3678 5 1
0 "covid 19" 1426 3 0
0 "covid 19" 3679 5 1
0 "covid 19" 8278 49 0
0 "covid 19" 7996 20 10
0 "covid 19" 8933 7 0
0 "covid 19" 1773 4 10
0 "covid 19" 3683 5 1
0 "covid 19" 5481 18 1
0 "covid 19" 5974 5 0
0 "covid 19" 3770 5 0
0 "covid 19" 5170 8 0
0 "covid 19" 3978 3 1
0 "covid 19" 1790 6 0
0 "covid 19" 6993 6 0
0 "covid 19" 9990 14 0
0 "covid 19" 3772 5 0
0 "covid 19" 8816 6 1
0 "covid 19" 2894 8 1
0 "covid 19" 6953 2 0
0 "covid 19" 3775 5 0
0 "covid 19" 3212 3 1
0 "covid 19" 7119 1 0
0 "covid 19" 3776 5 0
0 "covid 19" 926 10 0
0 "covid 19" 3998 1 1
0 "covid 19" 702 7 1
0 "covid 19" 451 18 0
0 "covid 19" 4768 15 0
0 "covid 19" 2899 8 1
0 "covid 19" 3214 3 1
0 "covid 19" 1744 2 0
0 "covid 19" 3778 5 10
0 "covid 19" 3956 5 1
0 "covid 19" 6161 11 1
0 "covid 19" 5879 6 1
0 "covid 19" 1148 7 0
0 "covid 19" 3958 5 1
0 "covid 19" 2117 20 1
0 "covid 19" 6159 11 1
0 "covid 19" 4689 7 0
0 "covid 19" 1150 7 0
0 "covid 19" 3959 5 1
0 "covid 19" 57 21 0
0 "covid 19" 7455 3 1
0 "covid 19" 3960 5 1
0 "covid 19" 4047 5 0
0 "covid 19" 5888 5 1
0 "covid 19" 4048 5 0
0 "covid 19" 5889 5 1
0 "covid 19" 5225 13 0
0 "covid 19" 2570 13 0
0 "covid 19" 4050 5 0
0 "covid 19" 4051 5 0
0 "covid 19" 4846 7 1
0 "covid 19" 4052 5 0
0 "covid 19" 4055 5 0
0 "covid 19" 4056 5 0
0 "covid 19" 8523 35 1
0 "covid 19" 4797 12 1
0 "covid 19" 4057 5 0
0 "covid 19" 4058 5 0
0 "covid 19" 8436 44 1
0 "covid 19" 5277 18 0
0 "covid 19" 4061 5 0
0 "covid 19" 3911 10 1
0 "covid 19" 4242 3 1
0 "covid 19" 7691 6 0
0 "covid 19" 6836 4 0
0 "covid 19" 4065 5 0
0 "covid 19" 9895 5 0
0 "covid 19" 1027 6 1
0 "covid 19" 2975 1 0
0 "covid 19" 345 7 0
0 "covid 19" 4208 5 0
0 "covid 19" 4808 11 1
0 "covid 19" 4209 5 0
0 "covid 19" 3909 10 1
0 "covid 19" 7841 5 0
0 "covid 19" 6870 4 1
0 "covid 19" 4220 5 0
0 "covid 19" 359 9 0
0 "covid 19" 7707 4 1
0 "covid 19" 4226 5 1
0 "covid 19" 7848 6 0
0 "covid 19" 8111 32 0
0 "covid 19" 6475 6 1
0 "covid 19" 4228 5 1
0 "covid 19" 8774 10 1
0 "covid 19" 3275 4 0
0 "covid 19" 4229 5 1
0 "covid 19" 6376 7 0
0 "covid 19" 1086 1 0
0 "covid 19" 3288 6 0
0 "covid 19" 4436 5 0
0 "covid 19" 1282 12 1
0 "covid 19" 4576 5 1
0 "covid 19" 9029 10 1
0 "covid 19" 4579 5 1
0 "covid 19" 4582 5 1
0 "covid 19" 4666 5 0
0 "covid 19" 2105 22 1
0 "covid 19" 470 20 0
0 "covid 19" 2484 4 10
0 "covid 19" 4667 5 0
0 "covid 19" 4669 5 0
0 "covid 19" 7971 18 0
0 "covid 19" 5168 7 10
0 "covid 19" 5115 2 0
0 "covid 19" 5709 5 0
0 "covid 19" 4078 3 1
0 "covid 19" 4672 5 0
0 "covid 19" 4077 3 1
0 "covid 19" 4673 5 0
0 "covid 19" 7963 17 0
0 "covid 19" 7255 7 0
0 "covid 19" 4860 5 1
0 "covid 19" 5333 24 0
0 "covid 19" 9837 2 1
0 "covid 19" 4861 5 1
0 "covid 19" 2328 1 0
0 "covid 19" 313 4 0
0 "covid 19" 4864 5 1
0 "covid 19" 4865 5 1
0 "covid 19" 4995 5 0
0 "covid 19" 4996 5 0
0 "covid 19" 4997 5 0
0 "covid 19" 4610 2 1
0 "covid 19" 1326 8 1
0 "covid 19" 4999 5 0
0 "covid 19" 4609 2 1
0 "covid 19" 5000 5 0
0 "covid 19" 1883 15 10
0 "covid 19" 6654 13 0
0 "covid 19" 1658 8 1
0 "covid 19" 4608 2 1
0 "covid 19" 4389 1 1
0 "covid 19" 5001 5 0
0 "covid 19" 5536 13 1
0 "covid 19" 990 10 1
0 "covid 19" 3773 5 0
0 "covid 19" 5049 5 1
0 "covid 19" 5527 14 1
0 "covid 19" 5052 5 1
0 "covid 19" 7148 2 0
0 "covid 19" 9903 6 0
0 "covid 19" 8806 7 1
0 "covid 19" 5054 5 1
0 "covid 19" 2681 24 0
0 "covid 19" 9866 2 0
0 "covid 19" 5055 5 1
0 "covid 19" 3501 7 1
0 "covid 19" 4766 15 0
0 "covid 19" 5056 5 1
0 "covid 19" 8836 4 1
0 "covid 19" 5057 5 1
0 "covid 19" 5144 5 0
0 "covid 19" 5480 19 1
0 "covid 19" 6513 2 1
0 "covid 19" 5981 6 0
0 "covid 19" 8010 22 0
0 "covid 19" 9145 2 0
0 "covid 19" 4158 1 1
0 "covid 19" 5145 5 0
0 "covid 19" 5611 5 1
0 "covid 19" 5615 5 1
0 "covid 19" 6058 13 0
0 "covid 19" 5616 5 1
0 "covid 19" 9293 17 0
0 "covid 19" 5617 5 1
0 "covid 19" 1660 8 1
0 "covid 19" 4129 3 0
0 "covid 19" 9095 4 1
0 "covid 19" 5620 5 1
0 "covid 19" 5704 5 0
0 "covid 19" 1604 7 0
0 "covid 19" 5705 5 0
0 "covid 19" 5706 5 0
0 "covid 19" 5928 1 1
0 "covid 19" 5710 5 0
0 "covid 19" 2784 19 1
0 "covid 19" 7312 8 1
0 "covid 19" 5748 5 1
0 "covid 19" 2251 7 1
0 "covid 19" 1662 8 1
0 "covid 19" 5750 5 1
0 "covid 19" 4376 2 0
0 "covid 19" 6524 1 1
0 "covid 19" 9074 6 1
0 "covid 19" 5751 5 1
0 "covid 19" 8710 16 1
0 "covid 19" 5835 5 0
0 "covid 19" 5399 27 1
0 "covid 19" 6625 10 0
0 "covid 19" 3656 8 0
0 "covid 19" 5836 5 0
0 "covid 19" 6626 10 0
0 "covid 19" 5837 5 0
0 "covid 19" 8469 40 1
0 "covid 19" 5841 5 0
0 "covid 19" 9192 7 0
0 "covid 19" 7000 7 0
0 "covid 19" 1693 4 1
0 "covid 19" 5842 5 10
0 "covid 19" 8007 22 0
0 "covid 19" 169 11 1
0 "covid 19" 5880 5 1
0 "covid 19" 9403 28 0
0 "covid 19" 7586 6 1
0 "covid 19" 606 17 1
0 "covid 19" 5884 5 1
0 "covid 19" 5885 5 1
0 "covid 19" 6950 2 0
0 "covid 19" 5887 5 1
0 "covid 19" 5971 5 0
0 "covid 19" 5973 5 0
0 "covid 19" 2637 20 0
0 "covid 19" 1598 7 0
